,AKDCM1 Index,AKDCM2 Index,AKDCM3 Index,AKDCM4 Index,AKDCM5 Index,AKDCM6 Index,CL1 Comdty,CL2 Comdty,CL3 Comdty,CL4 Comdty,CL5 Comdty,CL6 Comdty,CO1 Comdty,CO2 Comdty,CO3 Comdty,CO4 Comdty,CO5 Comdty,CO6 Comdty,DJISM1 Index,DJISM2 Index,DJISM3 Index,DJISM4 Index,DJISM5 Index,DJISM6 Index,FEJSM1 Index,FEJSM2 Index,FEJSM3 Index,FEJSM4 Index,FEJSM5 Index,FEJSM6 Index,FGJSM1 Index,FGJSM2 Index,FGJSM3 Index,FGJSM4 Index,FGJSM5 Index,FGJSM6 Index,FJMNM1 Index,FJMNM2 Index,FJMNM3 Index,FJMNM4 Index,FJMNM5 Index,FJMNM6 Index,FJSBM1 Index,FJSBM2 Index,FJSBM3 Index,FJSBM4 Index,FJSBM5 Index,FJSBM6 Index,FLJSM1 Index,FLJSM2 Index,FLJSM3 Index,FLJSM4 Index,FLJSM5 Index,FLJSM6 Index,FNJSM1 Index,FNJSM2 Index,FNJSM3 Index,FNJSM4 Index,FNJSM5 Index,FNJSM6 Index,FSEJM1 Index,FSEJM2 Index,FSEJM3 Index,FSEJM4 Index,FSEJM5 Index,FSEJM6 Index,FSGJM1 Index,FSGJM2 Index,FSGJM3 Index,FSGJM4 Index,FSGJM5 Index,FSGJM6 Index,FSLJM1 Index,FSLJM2 Index,FSLJM3 Index,FSLJM4 Index,FSLJM5 Index,FSLJM6 Index,FSNJM1 Index,FSNJM2 Index,FSNJM3 Index,FSNJM4 Index,FSNJM5 Index,FSNJM6 Index,FSSKM1 Index,FSSKM2 Index,FSSKM3 Index,FSSKM4 Index,FSSKM5 Index,FSSKM6 Index,FSWJM1 Index,FSWJM2 Index,FSWJM3 Index,FSWJM4 Index,FSWJM5 Index,FSWJM6 Index,FWJSM1 Index,FWJSM2 Index,FWJSM3 Index,FWJSM4 Index,FWJSM5 Index,FWJSM6 Index,HO1 Comdty,HO2 Comdty,HO3 Comdty,HO4 Comdty,HO5 Comdty,HO6 Comdty,QS1 Comdty,QS2 Comdty,QS3 Comdty,QS4 Comdty,QS5 Comdty,QS6 Comdty,REJSM1 Index,REJSM2 Index,REJSM3 Index,REJSM4 Index,REJSM5 Index,REJSM6 Index,RSQSM1 Index,RSQSM2 Index,RSQSM3 Index,RSQSM4 Index,RSQSM5 Index,RSQSM6 Index
4/19/2013,,,,,,,87.97,88.26,88.49,88.58,88.5,88.26,99.35,99.34,99.2,98.97,98.69,98.42,,,,,,,39.61,41.72,43.5,45.14,46.34,47.14,-9.2,-9.15,-8.3,-8.3,-8.3,-8.9,,,,,,,,,,,,,-3.19,-2.85,-2.45,-2.1,-2.1,-2.1,-9.45,-9.35,-8.35,-8.35,-8.35,-9.1,876.21,882.26,887.77,892.5,895.87,897.76,268.76,269.38,271,271.81,272.39,272.09,274.77,275.68,276.85,278.01,278.59,278.89,268.51,269.18,270.95,271.76,272.34,271.89,112.05,112.5,112.93,113.24,113.51,113.77,899.96,906.01,911.52,916.25,919.62,921.51,63.36,65.47,67.25,68.89,70.09,70.89,278.74,277.96,278.53,279.3,280.11,280.69,833.8,837.9,841.95,845.35,848.3,850.2,67.61,69.72,71.5,73.14,74.34,75.14,904.21,910.26,915.77,920.5,923.87,925.76
4/26/2013,,,,,,,91.2,91.5,91.61,91.53,91.28,90.95,101.8,101.68,101.47,101.17,100.84,100.56,,,,,,,39.84,43.31,44.67,45.94,46.97,47.58,-10,-9.6,-8.55,-8.55,-8.55,-9.9,,,,,,,,,,,,,-5.13,-6.12,-3.47,-2.62,-2.62,-2.62,-10.18,-9.68,-8.64,-8.52,-8.6,-9.94,890.23,897.25,902,905.94,908.94,910.67,273.34,273.89,275.51,276.24,276.82,275.77,278.22,277.3,280.49,282.02,282.55,282.83,273.03,273.66,275.27,276.1,276.58,275.55,114.01,114.35,114.73,115.06,115.32,115.53,913.98,921,925.75,929.69,932.69,934.42,63.59,67.06,68.42,69.69,70.72,71.33,285.31,283.34,283.49,284.06,284.79,285.37,848,851.5,855.25,858.3,860.8,862.6,67.84,71.31,72.67,73.94,74.97,75.58,918.23,925.25,930,933.94,936.94,938.67
5/3/2013,,,,,,,93.72,93.93,93.9,93.63,93.22,92.77,102.63,102.22,101.84,101.49,101.16,100.85,,,,,,,38.03,40.72,42.24,43.12,43.87,45,-12,-10.35,-9.65,-9.65,-10.25,-10.75,,,,,,,,,,,,,-7.78,-7.58,-7.38,-7.38,-7.38,-7.38,-12.72,-10.72,-10.12,-9.95,-10.56,-10.99,886.77,893.41,898.55,902.41,905.19,907.22,272.59,274.63,276.06,276.74,276.58,276.27,276.81,277.4,278.33,279.01,279.45,279.65,271.58,273.87,275.15,276.05,275.94,275.75,113.75,114.12,114.49,114.82,115.05,115.29,910.52,917.16,922.3,926.16,928.94,930.97,61.78,64.47,65.99,66.87,67.62,68.75,286.06,284.58,284.89,285.57,286.27,286.77,843.75,847.75,851.75,855.35,858.65,861.2,65.83,68.52,70.04,70.92,71.67,72.8,914.57,921.21,926.35,930.21,932.99,935.02
5/10/2013,,,,,,,96.17,96.41,96.38,96.12,95.7,95.22,104.52,104.2,103.95,103.68,103.38,103.1,,,,,,,37.75,39.67,42.63,43.07,43.34,44.92,-14.2,-10.9,-10.9,-10.9,-11.85,-11.85,,,,,,,,,,,,,-9.55,-8.1,-7.8,-7.3,-7.3,-7.3,2.42,4.76,6.44,6.1,4.62,3.96,904.47,909.88,915.87,918.65,920.21,921.99,277.15,280.76,281.4,282.01,281.39,281.48,281.8,283.56,284.5,285.61,285.94,286.03,276.9,280.76,281.4,282.01,280.99,281.08,116.04,116.32,116.64,116.8,117.16,117.27,928.22,933.63,939.62,942.4,943.96,945.74,61.5,63.42,66.38,66.82,67.09,68.67,292.11,291.35,291.66,292.3,292.91,293.24,865.2,864.6,867.85,871.3,874.15,876.35,63.35,65.27,68.23,68.67,68.94,70.52,930.07,935.48,941.47,944.25,945.81,947.59
5/17/2013,,,,,,,94.97,95.24,95.32,95.15,94.79,94.37,103.51,103.38,103.15,102.85,102.52,102.21,,,,,,,38.68,39.04,42.26,43.36,44.51,45.28,-14.6,-11.7,-11.3,-11.05,-12.6,-13,,,,,,,,,,,,,-13.22,-12.9,-11.5,-10.45,-10.45,-10.45,0.87,3.2,4.55,4.7,3.09,2.02,903.34,906.02,911.56,914.64,916.85,917.91,274.47,277.74,278.91,279.88,278.79,278.7,275.85,276.54,278.71,280.48,280.94,281.25,274.76,277.19,278.76,279.98,278.99,278.5,115.77,115.89,115.99,116.12,116.46,116.57,926.49,929.17,934.71,937.79,940,941.06,61.83,62.19,65.41,66.51,67.66,68.43,289.8,289.07,289.44,290.21,290.93,291.39,863.2,865.45,867.7,870.05,871.95,872.5,60.08,60.44,63.66,64.76,65.91,66.68,924.74,927.42,932.96,936.04,938.25,939.31
5/24/2013,,,,,,,95.11,95.27,95.27,95.01,94.59,94.11,103.28,103.11,102.84,102.51,102.2,101.87,,,,,,,40.48,40.42,43.83,44.72,45.42,47.57,-13.65,-12.1,-10.9,-10.25,-12.35,-13.35,,,,,,,,,,,,,-12.42,-13.35,-11.1,-9.85,-9.85,-9.85,2.84,4,5.25,5.9,3.9,2.85,907.21,908.98,914.53,917.26,918.99,921.54,275.15,277.24,279.23,280.62,278.97,278.26,276.38,275.99,279.03,281.02,281.47,281.76,275.62,277.24,279.28,280.82,279.07,278.26,116.05,116.15,116.44,116.4,116.65,116.77,930.56,932.33,937.88,940.61,942.34,944.89,63.83,63.77,67.18,68.07,68.77,70.92,289.41,288.8,289.34,290.13,290.87,291.32,865.85,867.2,869.2,871.4,873.15,873.75,63.48,63.42,66.83,67.72,68.42,70.57,930.21,931.98,937.53,940.26,941.99,944.54
5/31/2013,,,,,,,93.43,93.64,93.67,93.43,93.02,92.55,102.37,102.16,101.84,101.47,101.15,100.82,,,,,,,42.2,41.3,43.96,44.37,44.67,47.17,-11.55,-11,-10.15,-9.85,-12.1,-13.3,,,,,,,,,,,,,-10.6,-10.45,-10.2,-9.95,-9.95,-9.95,3.76,4.31,5.11,5.46,3.16,1.91,903.32,904.23,909.21,911.54,912.92,915.87,273.62,274.92,276.65,277.82,276.18,275.44,274.79,275.66,276.79,277.88,278.49,278.94,279.54,280.81,282.49,283.68,282,281.2,115.72,115.73,115.76,115.81,116.03,116.13,927.07,927.98,932.96,935.29,936.67,939.62,65.95,65.05,67.71,68.12,68.42,70.92,285.28,284.86,285.6,286.49,287.37,288.04,860.6,861.4,863.65,866,867.8,868.45,65.2,64.3,66.96,67.37,67.67,70.17,926.32,927.23,932.21,934.54,935.92,938.87
6/7/2013,,,,,,,94.26,94.49,94.55,94.35,93.97,93.49,103.3,103.03,102.6,102.19,101.84,101.49,,,,,,,43.22,43.56,44.5,45.14,46.69,46.78,-11.1,-10.05,-9.4,-10.2,-12.06,-13.56,,,,,,,,,,,,,-12.55,-11,-11.4,-11.39,-11.39,-11.39,1.59,2.89,3.44,2.13,0.63,-0.82,908.15,910.73,913.67,915.57,917.64,918.19,275.62,277.37,278.74,278.65,277.68,276.95,274.35,276.58,276.89,277.58,278.15,278.92,280.9,282.88,284.14,283.63,282.7,281.96,115.92,115.99,116.05,116.25,116.43,116.49,931.9,934.48,937.42,939.32,941.39,941.94,66.97,67.31,68.25,68.89,70.44,70.53,286.36,286.72,287.42,288.14,288.85,289.43,864.8,863.9,865.4,868,869.8,870.7,66.22,66.56,67.5,68.14,69.69,69.78,931.15,933.73,936.67,938.57,940.64,941.19
6/14/2013,,,,,,,96.31,96.54,96.58,96.31,95.86,95.29,104.12,104.19,103.85,103.48,103.14,102.81,,,,,,,45.2,45.77,46.42,46.52,47.77,47.87,-11.9,-10.4,-9.75,-11.25,-12.75,-14.25,,,,,,,,,,,,,-11.01,-10.68,-11.21,-11.21,-11.21,-11.21,1,2.5,3.14,1.65,0.15,-1.35,921.2,923.72,926.01,927.18,928.67,929.08,279.1,281.2,282.41,281.48,280.37,279.5,279.99,280.92,280.95,281.52,281.91,282.54,279.2,281.3,282.46,281.53,280.42,279.55,117.53,117.51,117.5,117.6,117.77,117.82,945.05,947.57,949.86,951.03,952.52,952.93,69.05,69.62,70.27,70.37,71.62,71.72,290.76,291,291.6,292.16,292.73,293.12,872.5,875.15,876.8,878.95,880.2,880.7,68.2,68.77,69.42,69.52,70.77,70.87,944.2,946.72,949.01,950.18,951.67,952.08
6/21/2013,,,,,,,96.71,96.79,96.76,96.44,95.91,95.27,104.13,103.81,103.44,103.08,102.72,102.39,,,,,,,44.32,43.77,44.76,44.95,46.64,47.13,-12.55,-11,-9.95,-11.55,-13.05,-14.55,,,,,,,,,,,,,-13.3,-10.71,-11.12,-11.12,-11.12,-11.12,-0.24,1.26,2.31,0.71,-0.79,-2.29,927.56,927.31,929.05,929.57,931.13,931.56,279.56,281.6,283.12,281.98,280.8,279.8,278.81,281.89,281.95,282.41,282.73,283.23,279.51,281.45,283.12,281.93,280.75,279.75,118.17,118.08,117.96,118.02,118.19,118.19,951.56,951.31,953.05,953.57,955.13,955.56,68.32,67.77,68.76,68.95,70.64,71.13,292.02,292.11,292.6,293.07,293.53,293.85,883.75,883,883.8,884.55,884.65,884.4,67.72,67.17,68.16,68.35,70.04,70.53,950.96,950.71,952.45,952.97,954.53,954.96
6/28/2013,,,,,,,95.92,95.8,95.25,94.58,93.86,93.15,101.81,101.43,101.03,100.66,100.3,99.98,,,,,,,39.96,41.36,43.49,45.23,46.61,47.79,-12.8,-11.35,-10.15,-11.4,-13.1,-14.4,,,,,,,,,,,,,-10.5,-10.15,-10.45,-10.45,-10.45,-10.45,0,1.54,2.78,1.73,-0.35,-1.55,908.56,907.13,907.84,908.62,909.32,909.99,273.47,275.26,276.76,275.74,274.22,273.31,275.77,276.46,276.46,276.69,276.87,277.26,273.37,275.21,276.61,275.89,274.02,273.21,115.94,115.45,115.24,115.2,115.02,114.94,930.16,928.73,929.44,930.22,930.92,931.59,61.56,62.96,65.09,66.83,68.21,69.39,286.73,286.27,286.61,286.91,287.14,287.32,871.6,867.2,865.1,863.95,863.15,862.45,60.96,62.36,64.49,66.23,67.61,68.79,929.56,928.13,928.84,929.62,930.32,930.99
7/5/2013,,,,,,,100.51,100.37,99.32,98.27,97.24,96.23,105.2,104.62,104.01,103.52,103.07,102.63,,,,,,,43.49,43.61,46.47,48.09,49.58,51.18,-11.65,-10.4,-10.9,-13.88,-14.69,-10.5,,,,,,,,,,,,,-9.1,-9.6,-9.6,-9.6,-9.6,-9.6,1.01,2.11,1.31,-1.49,-2.34,1.19,934.49,933.03,933.99,933.6,933.41,933.1,282.15,283.79,283.53,281.23,280.41,283.46,284.69,284.55,284.78,284.89,285.2,285.05,284.88,286.44,285.77,282.98,282.49,285.87,119.08,118.34,118.04,118.06,118.09,117.96,954.49,953.03,953.99,953.6,953.41,953.1,63.49,63.61,66.47,68.09,69.58,71.18,292.9,293.37,293.76,294.01,294.18,294.53,896.05,892.5,890.3,888.95,886.9,884.7,63.89,64.01,66.87,68.49,69.98,71.58,954.89,953.43,954.39,954,953.81,953.5
7/12/2013,,,,,,,104.81,104.38,103.05,101.58,100.2,98.76,108.06,107.27,106.63,106.07,105.51,104.99,,,,,,,43.15,44,45.71,47.57,48.72,50.67,-11.1,-9.95,-10.75,-13.4,-14.35,-10,,,,,,,,,,,,,-7.6,-8.95,-8.95,-8.95,-8.95,-8.95,0.27,1.37,0.57,-2.03,-2.97,0.5,954.16,954.42,954.23,953.63,952.53,951.72,289.16,290.64,290.04,287.5,286.77,290.94,292.66,291.64,291.84,291.95,292.17,291.99,288.91,290.34,289.89,287.5,286.72,290.12,120.65,120.71,120.59,120.67,120.67,120.55,974.16,974.42,974.23,973.63,972.53,971.72,63.15,64,65.71,67.57,68.72,70.67,299.84,300.26,300.59,300.79,300.9,301.12,912.8,911.35,910.75,909.6,907.2,904.6,63.15,64,65.71,67.57,68.72,70.67,974.16,974.42,974.23,973.63,972.53,971.72
7/19/2013,,,,,,,106.98,106.73,105.27,103.7,102.2,100.68,108.77,107.85,107.16,106.56,105.96,105.35,,,,,,,44.13,44.39,45.29,46.81,48.87,51.6,-12.65,-11.7,-11.85,-14.05,-15.05,-10.25,,,,,,,,,,,,,-7.3,-10.08,-10.08,-10.07,-10.07,-10.07,-1.11,-0.16,-0.56,-2.41,-3.41,0.89,967.72,966.93,964.67,962.45,961.09,960.07,294.15,294.9,294.5,291.96,290.65,294.69,299.51,296.62,296.33,295.98,295.65,294.88,298.14,299.04,298.62,296.34,295.02,298.42,122.48,122.28,122.07,121.94,121.73,121.5,987.72,986.94,984.68,982.46,981.09,980.08,64.14,64.39,65.3,66.81,68.88,71.61,306.69,306.72,306.54,306.29,305.97,305.67,922.9,923.1,921.15,917.6,913.45,910.45,64.58,64.84,65.74,67.26,69.32,72.05,987.89,986.89,984.62,982.43,981.15,980.24
7/26/2013,,,,,,,105.94,105.06,103.66,102.2,100.79,99.5,107.72,106.84,106.18,105.55,104.98,104.39,,,,,,,44.99,44.81,45.56,48.35,49.65,50.96,-14.35,-13.3,-14,-15.25,-16.45,-11.8,,,,,,,,,,,,,-7.97,-9.65,-9.65,-9.65,-9.65,-9.65,-1.27,-0.12,-0.87,-2.22,-3.62,0.24,961.3,960.91,959.19,958.5,956.54,954.18,290.55,291.73,290.84,289.24,287.77,291.66,296.93,295.38,295.19,294.84,294.57,293.81,291.4,292.63,291.39,289.69,288.02,291.32,121.58,121.34,121.09,120.99,120.81,120.71,982.1,981.71,979.99,979.3,977.34,974.98,65.79,65.61,66.36,69.15,70.45,71.76,304.56,304.9,305.03,304.84,304.49,304.22,915.35,916.75,915.75,912.7,908.65,905.8,66.54,66.36,67.11,69.9,71.2,72.51,982.85,982.46,980.74,980.05,978.09,975.73
8/2/2013,,,,,,,105.5,104.76,103.45,102.1,100.73,99.48,108.11,107.27,106.63,106.02,105.46,104.89,,,,,,,40.61,40.63,41.9,43.87,46.73,48.77,-10.9,-10.55,-12.06,-13.88,-12.19,-9.5,,,,,,,,,,,,,-6.44,-6.44,-6.44,-6.44,-6.44,-6.44,0.88,0.73,-0.37,-2.32,-0.67,1.71,958.56,958.01,956.88,955.69,955.11,953.24,294.28,294.62,292.9,290.68,291,292.94,298.74,298.74,298.36,297.99,297.36,296.01,294.63,294.47,293,290.68,291.7,292.72,122.34,121.96,121.79,121.6,121.31,121.07,985.16,984.61,983.48,982.29,981.71,979.84,67.21,67.23,68.5,70.47,73.33,75.37,304.68,305.13,305.2,304.89,304.48,303.95,916.6,918.45,918.25,915.6,911.85,909.1,66.36,66.38,67.65,69.62,72.48,74.52,984.31,983.76,982.63,981.44,980.86,978.99
8/9/2013,,,,,,,105.12,104.52,103.26,101.92,100.63,99.39,107.84,106.66,105.93,105.29,104.73,104.21,,,,,,,41.81,41.48,43.31,45.33,46.74,50.05,-7.85,-8.7,-10.05,-11.8,-7.6,-7.6,,,,,,,,,,,,,-7.16,-6.58,-6.43,-7.45,-7.45,-7.44,-3.32,-4.25,-5.55,-7.1,-4.34,-2.84,951.97,950.76,949.93,949.46,947.76,947.31,292.31,291.87,290.56,288.88,292.36,290.7,292.99,293.98,294.16,293.2,292.48,290.82,293.05,292.58,291.26,289.62,291.76,291.6,121.37,121.1,120.95,120.78,120.4,120.11,978.97,977.76,976.93,976.46,974.76,974.31,68.81,68.48,70.31,72.33,73.74,77.05,299.51,300.16,300.57,300.61,300.68,299.96,907.05,909.35,910.6,908.7,905.4,903.35,68.16,67.83,69.66,71.68,73.09,76.4,978.32,977.11,976.28,975.81,974.11,973.66
8/16/2013,,,,,,,106.92,106.59,105.51,104.11,102.71,101.39,110.1,108.8,108,107.3,106.69,106.12,,,,,,,40.86,41.57,43.32,45.26,47.6,50.82,-6.7,-7.8,-9.3,-10.6,-6.75,-6.75,,,,,,,,,,,,,-7.24,-6.62,-6.47,-6.83,-6.83,-6.83,-7.05,-8.1,-9.75,-11,-8.22,-6.72,970.94,970.08,968.16,966.94,965.63,964.37,299.41,298.63,297.01,295.56,298.38,296.49,298.87,299.81,299.84,299.33,298.3,296.41,299.06,298.33,296.56,295.16,296.91,296.52,124.14,123.79,123.58,123.31,122.82,122.44,997.14,996.28,994.36,993.14,991.83,990.57,67.06,67.77,69.52,71.46,73.8,77.02,305.43,306.11,306.43,306.31,306.16,305.13,927.2,930.25,928.15,924,921.15,917.7,68.81,69.52,71.27,73.21,75.55,78.77,998.89,998.03,996.11,994.89,993.58,992.32
8/23/2013,,,,,,,105.47,105.08,104.16,102.93,101.64,100.47,110.16,109.1,108.23,107.51,106.86,106.27,,,,,,,42.64,42.66,44.05,45.88,48.02,51.81,-6.8,-7.85,-10.5,-11.55,-7.3,-7.3,,,,,,,,,,,,,-5.6,-5.55,-5.9,-5.85,-5.85,-5.85,-6.6,-7.6,-10.6,-11.6,-8.47,-6.97,982.68,980.7,977.82,975.75,973.4,972.25,301.57,300.5,297.52,296.25,299.5,297.65,302.82,302.85,302.17,302,301.01,299.15,301.77,300.75,297.42,296.2,298.33,297.98,124.64,124.33,124.11,123.81,123.21,122.84,1005.87,1003.9,1001.02,998.95,996.6,995.45,65.84,65.86,67.25,69.08,71.22,75.01,307.82,308.37,308.35,308.02,307.8,306.8,939.55,940.3,937.05,931.85,928.65,924.15,67.59,67.61,69,70.83,72.97,76.76,1007.62,1005.65,1002.77,1000.7,998.35,997.2
8/30/2013,,,,,,,108.3,107.65,106.24,104.69,103.2,101.83,114.17,112.68,111.51,110.52,109.58,108.71,,,,,,,44.29,45.35,46.38,48.67,50.59,53.46,-6.5,-8.05,-11.2,-11.05,-7.2,-7.2,,,,,,,,,,,,,-4.4,-4.4,-4.7,-4.7,-4.7,-4.7,-6.65,-8.1,-11.2,-11.15,-7.94,-6.64,1008.73,1007.46,1003.53,1000.96,997.15,994.01,309.17,307.22,303.35,302.69,304.93,302.62,311.27,310.87,309.85,309.04,307.43,305.12,309.02,307.17,303.35,302.59,304.19,303.18,127.56,127.03,126.7,126.25,125.57,125.13,1030.73,1029.46,1025.53,1022.96,1019.15,1016.01,66.29,67.35,68.38,70.67,72.59,75.46,315.45,315.71,315.42,314.69,314.04,312.59,964.05,964.65,961,954.9,950.7,945,68.04,69.1,70.13,72.42,74.34,77.21,1032.48,1031.21,1027.28,1024.71,1020.9,1017.76
9/6/2013,,,,,,,108.67,107.91,106.52,104.95,103.43,102,115.26,113.51,112.01,110.73,109.64,108.71,,,,,,,43.94,43.47,45.9,48.26,50.81,51.03,-9.13,-11.58,-12.58,-7.45,-7.28,-7.28,,,,,,,,,,,,,-6.61,-6.67,-6.67,-6.67,-6.67,-6.67,-10.13,-11.44,-12.44,-8.93,-7.43,-6.93,1004.78,1000.18,997.98,994.4,990.33,983.34,305.68,303.81,301.61,303.88,302.89,300.44,308.19,307.64,307.06,305.73,303.49,301.05,304.68,302.87,301.29,303.47,302.73,300.79,126.65,126.32,125.78,125.2,124.77,124.01,1026.78,1022.18,1019.99,1016.4,1012.33,1005.34,65.94,65.47,67.9,70.26,72.81,73.03,314.72,314.8,314.31,313.73,312.4,310.16,962.85,963.1,959.65,954.1,950,944,65.69,65.22,67.65,70.01,72.56,72.78,1027.79,1022.95,1020.92,1017.35,1013.38,1005.76
9/13/2013,,,,,,,108.26,107.38,105.79,104.19,102.78,101.42,112.38,111.15,109.97,108.97,108.08,107.31,,,,,,,43.18,44.81,46.8,48.32,50.59,50.97,-10.25,-10.94,-12,-7.25,-7.25,-7.25,,,,,,,,,,,,,-6.58,-6.2,-6.2,-6.2,-6.2,-6.2,-10.06,-10.88,-12,-8.4,-6.9,-6.4,989.38,986.71,983.95,979.77,975.83,968.84,299.13,297.82,296.09,299.81,297.91,295.74,302.8,302.55,301.88,300.86,298.95,296.79,299.32,297.88,296.09,298.67,298.26,296.6,124.81,124.52,124.11,123.61,123,122.3,1011.38,1008.72,1005.95,1001.77,997.83,990.84,65.18,66.81,68.8,70.32,72.59,72.97,309.74,309.74,309.03,308.31,307.26,305.34,947.1,948.1,944.25,939,934.5,928.6,64.93,66.56,68.55,70.07,72.34,72.72,1011.57,1008.75,1006.37,1002.28,998.43,991.55
9/20/2013,,,,,,,106.23,105.78,104.48,103.07,101.77,100.49,109.37,108.45,107.6,106.82,106.12,105.44,,,,,,,39.25,42.59,44.32,46.19,48.91,48.9,-8.52,-9.5,-10.4,-5.73,-5.73,-5.73,,,,,,,,,,,,,-8.92,-7.86,-7.86,-6.87,-6.27,-6.07,-8.52,-9.45,-10.4,-6.85,-5.35,-4.85,968.28,968.08,966.56,963.91,961.68,956.1,293.79,292.38,291.08,295.17,293.78,292.18,293.43,294.09,293.7,294.1,293.32,291.92,293.83,292.5,291.15,294.12,294.23,293.14,122.61,122.43,122.08,121.65,121.17,120.54,990.28,990.08,988.56,985.91,983.68,978.1,61.25,64.59,66.32,68.19,70.91,70.9,302.21,302.31,301.88,301.48,300.9,299.51,930.8,928.25,924.1,921.1,916.45,910.8,61,64.34,66.07,67.94,70.66,70.65,990.03,989.83,988.31,985.66,983.43,977.85
9/27/2013,,,,,,,103.06,102.42,101.51,100.45,99.37,98.36,108.59,107.71,106.84,106.06,105.35,104.67,,,,,,,39.62,42.76,43.97,45.47,48.69,48.68,-9.5,-9.81,-10.44,-5.63,-5.63,-5.63,,,,,,,,,,,,,-10.46,-10.46,-10.46,-10.46,-10.46,-10.46,-10.31,-10.19,-10.44,-6.75,-5.25,-4.5,956.42,957.3,956.16,953.85,952.74,947.97,288.3,287.45,286.47,290.79,289.59,288.16,287.34,286.81,286.45,285.95,284.76,283.33,287.49,287.08,286.47,289.66,289.96,289.28,121.32,121.08,120.86,120.55,120.17,119.56,978.42,979.3,978.16,975.85,974.74,969.97,61.62,64.76,65.97,67.47,70.69,70.68,297.68,297.45,296.93,296.6,296.14,294.99,917.15,916.6,913.65,911.25,907.2,902.3,61.37,64.51,65.72,67.22,70.44,70.43,980.83,981.63,980.2,977.67,976.47,971.55
10/4/2013,,,,,,,103.12,102.75,101.99,101,99.97,98.96,108.79,107.89,107.03,106.26,105.59,104.96,,,,,,,35.42,43,44.42,47.69,48.61,48.67,-9.94,-10.13,-5.25,-5.33,-5.33,-4.73,,,,,,,,,,,,,-8.11,-7.71,-6.8,-6.2,-5.6,-5.6,-10.14,-10.19,-6.52,-5.28,-4.03,-4.37,950.28,954.61,952.22,951.42,947.86,943.51,287.68,287.28,290.72,290.55,289.17,288.3,289.73,289.77,290.17,289.68,288.9,287.43,287.69,287.28,290.44,290.61,290.48,288.66,121.69,121.42,121.07,120.74,120.26,119.66,972.28,976.61,974.22,973.42,969.86,965.51,57.42,65,66.41,69.68,70.6,70.66,298.43,298.03,297.62,297.13,296.16,294.82,917.95,916.95,912.95,909.95,906,901.3,57.17,64.75,66.17,69.43,70.36,70.42,971.88,976.29,973.92,973.12,969.59,965.3
10/11/2013,,,,,,,102.63,102.5,102.09,101.46,100.73,99.89,110.4,109.58,108.86,108.18,107.56,107,,,,,,,44.18,43.84,45.21,48.93,48.93,48.94,-11.45,-11.8,-6.3,-5.85,-5.35,-4.95,,,,,,,,,,,,,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-11.45,-11.7,-6.55,-6.05,-5.45,-5.15,974.98,971.72,969.38,969.53,965.26,960.8,291.4,290.7,295.76,295.36,294.49,293.35,294.61,294.26,293.82,292.97,291.6,290.06,291.4,290.8,295.51,295.16,294.39,293.15,123.43,123.1,122.72,122.37,121.94,121.31,996.58,993.32,990.98,991.13,986.86,982.4,65.78,65.44,66.81,70.53,70.53,70.54,303.28,302.85,302.5,302.06,301.21,299.84,933.2,932.45,929.15,926.1,922.5,918.45,65.53,65.19,66.56,70.28,70.28,70.29,996.33,993.07,990.73,990.88,986.61,982.15
