week_ending,LA_JET_1,LA_JET_2,LA_JET_3,M1_M2,M1_M3,M2_M3,GC_JET_1,GC_JET_2,GC_JET_3,M1_M2,M1_M3,M2_M3,NY_JET_1,NY_JET_2,NY_JET_3,M1_M2,M1_M3,M2_M3,LA_SPRD_1,LA_SPRD_2,LA_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,GC_SPRD_1,GC_SPRD_2,GC_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,NY_SPRD_1,NY_SPRD_2,NY_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,CL_1,CL_2,CL_3,CL_M1_M2,CL_M1_M3,CL_M2_M3,HO_1,HO_2,HO_3,HO_M1_M2,HO_M1_M3,HO_M2_M3,LA_NY_1,LA_GC_1,NY_GC_1,LA_NY_2,LA_GC_2,NY_GC_2,LA_NY_3,LA_GC_3,NY_GC_3
2016-04-22,129.29,131.13,130.18,-1.8400000000000034,-0.8900000000000148,0.9499999999999886,118.49,119.83,121.78,-1.3400000000000034,-3.2900000000000063,-1.9500000000000028,128.39,129.53,130.88,-1.1400000000000148,-2.490000000000009,-1.3499999999999943,-0.6,0.1,-2.2,-0.7,1.6,2.3000000000000003,-11.4,-11.2,-10.6,-0.20000000000000107,-0.8000000000000007,-0.5999999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,42.08,43.27,43.97,-1.1900000000000048,-1.8900000000000006,-0.6999999999999957,128.8,129.55,130.72,-0.75,-1.9199999999999875,-1.1699999999999875,0.9000000000000057,10.799999999999997,9.899999999999991,1.5999999999999943,11.299999999999997,9.700000000000003,-0.6999999999999886,8.400000000000006,9.099999999999994
2016-04-29,137.11,141.01,136.54,-3.8999999999999773,0.5700000000000216,4.469999999999999,124.93,126.36,128.19,-1.4299999999999926,-3.259999999999991,-1.8299999999999983,135.39,136.41,137.79,-1.0200000000000102,-2.4000000000000057,-1.3799999999999955,0.22,3.1,-2.75,-2.88,2.97,5.85,-11.96,-11.55,-11.09,-0.41000000000000014,-0.870000000000001,-0.46000000000000085,-1.5,-1.5,-1.5,0.0,0.0,0.0,44.79,45.65,46.15,-0.8599999999999994,-1.3599999999999994,-0.5,135.7,136.3,137.27,-0.6000000000000227,-1.5700000000000216,-0.9699999999999989,1.7200000000000273,12.180000000000007,10.45999999999998,4.599999999999994,14.649999999999991,10.049999999999997,-1.25,8.349999999999994,9.599999999999994
2016-05-06,131.72,132.19,133.74,-0.46999999999999886,-2.0200000000000102,-1.5500000000000114,122.87,124.74,126.94,-1.8699999999999903,-4.069999999999993,-2.200000000000003,133.47,134.74,136.44,-1.2700000000000102,-2.969999999999999,-1.6999999999999886,-3.25,-4.05,-4.2,0.7999999999999998,0.9500000000000002,0.15000000000000036,-12.1,-11.5,-11.0,-0.5999999999999996,-1.0999999999999996,-0.5,-1.5,-1.5,-1.5,0.0,0.0,0.0,44.24,44.91,45.34,-0.6699999999999946,-1.1000000000000014,-0.4300000000000068,133.66,134.64,135.89,-0.9799999999999898,-2.2299999999999898,-1.25,-1.75,8.849999999999994,10.599999999999994,-2.5500000000000114,7.450000000000003,10.000000000000014,-2.6999999999999886,6.800000000000011,9.5
2016-05-13,134.15,134.33,136.56,-0.18000000000000682,-2.4099999999999966,-2.2299999999999898,125.09,127.0,129.28,-1.9099999999999966,-4.189999999999998,-2.280000000000001,135.65,137.01,138.79,-1.3599999999999852,-3.1399999999999864,-1.7800000000000011,-3.0,-4.18,-3.73,1.1799999999999997,0.73,-0.44999999999999973,-12.05,-11.5,-11.0,-0.5500000000000007,-1.0500000000000007,-0.5,-1.5,-1.5,-1.5,0.0,0.0,0.0,45.45,46.15,46.61,-0.6999999999999957,-1.1599999999999966,-0.46000000000000085,136.35,137.4,138.8,-1.0500000000000114,-2.450000000000017,-1.4000000000000057,-1.5,9.060000000000002,10.560000000000002,-2.6799999999999784,7.3300000000000125,10.009999999999991,-2.2299999999999898,7.280000000000001,9.509999999999991
2016-05-20,144.63,144.16,145.42,0.46999999999999886,-0.789999999999992,-1.259999999999991,135.48,137.01,138.82,-1.5300000000000011,-3.3400000000000034,-1.8100000000000023,146.13,146.86,148.02,-0.7300000000000182,-1.8900000000000148,-1.1599999999999966,-3.0,-4.2,-4.1,1.2000000000000002,1.0999999999999996,-0.10000000000000053,-12.15,-11.35,-10.7,-0.8000000000000007,-1.450000000000001,-0.6500000000000004,-1.5,-1.5,-1.5,0.0,0.0,0.0,48.03,48.65,49.09,-0.6199999999999974,-1.0600000000000023,-0.44000000000000483,147.19,147.69,148.42,-0.5,-1.2299999999999898,-0.7299999999999898,-1.5,9.150000000000006,10.650000000000006,-2.700000000000017,7.150000000000006,9.850000000000023,-2.6000000000000227,6.599999999999994,9.200000000000017
2016-05-27,146.76,146.72,147.69,0.03999999999999204,-0.9300000000000068,-0.9699999999999989,137.56,139.47,141.34,-1.9099999999999966,-3.780000000000001,-1.8700000000000045,148.86,149.47,150.54,-0.6099999999999852,-1.6799999999999784,-1.0699999999999932,-3.6,-4.25,-4.35,0.6499999999999999,0.7499999999999996,0.09999999999999964,-12.8,-11.5,-10.7,-1.3000000000000007,-2.1000000000000014,-0.8000000000000007,-1.5,-1.5,-1.5,0.0,0.0,0.0,49.01,49.44,49.81,-0.4299999999999997,-0.8000000000000043,-0.37000000000000455,149.48,149.99,150.62,-0.5100000000000193,-1.1400000000000148,-0.6299999999999955,-2.1000000000000227,9.199999999999989,11.300000000000011,-2.75,7.25,10.0,-2.8499999999999943,6.349999999999994,9.199999999999989
2016-06-03,147.35,148.29,149.49,-0.9399999999999977,-2.140000000000015,-1.200000000000017,138.69,140.59,143.19,-1.9000000000000057,-4.5,-2.5999999999999943,149.4,150.49,151.74,-1.0900000000000034,-2.3400000000000034,-1.25,-3.55,-3.7,-3.75,0.15000000000000036,0.20000000000000018,0.04999999999999982,-12.2,-11.4,-10.05,-0.7999999999999989,-2.1499999999999986,-1.3499999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,48.98,49.45,49.87,-0.47000000000000597,-0.8900000000000006,-0.4199999999999946,149.83,150.4,151.52,-0.5699999999999932,-1.6899999999999977,-1.1200000000000045,-2.0500000000000114,8.659999999999997,10.710000000000008,-2.200000000000017,7.699999999999989,9.900000000000006,-2.25,6.300000000000011,8.550000000000011
2016-06-10,150.3,152.01,152.73,-1.7099999999999795,-2.4299999999999784,-0.7199999999999989,141.9,144.26,146.88,-2.359999999999985,-4.97999999999999,-2.6200000000000045,152.9,154.01,155.23,-1.1099999999999852,-2.329999999999984,-1.2199999999999989,-4.1,-3.5,-4.0,-0.5999999999999996,-0.09999999999999964,0.5,-12.5,-11.25,-9.85,-1.25,-2.6500000000000004,-1.4000000000000004,-1.5,-1.5,-1.5,0.0,0.0,0.0,50.18,50.77,51.25,-0.5900000000000034,-1.0700000000000003,-0.4799999999999969,153.65,154.36,155.47,-0.710000000000008,-1.8199999999999932,-1.1099999999999852,-2.5999999999999943,8.400000000000006,11.0,-2.0,7.75,9.75,-2.5,5.849999999999994,8.349999999999994
2016-06-17,145.43,146.36,146.84,-0.9300000000000068,-1.4099999999999966,-0.47999999999998977,136.18,138.11,140.34,-1.9300000000000068,-4.159999999999997,-2.2299999999999898,146.63,147.91,149.34,-1.2800000000000011,-2.710000000000008,-1.4300000000000068,-2.7,-3.05,-4.0,0.34999999999999964,1.2999999999999998,0.9500000000000002,-11.95,-11.3,-10.5,-0.6499999999999986,-1.4499999999999993,-0.8000000000000007,-1.5,-1.5,-1.5,0.0,0.0,0.0,47.91,48.48,48.98,-0.5700000000000003,-1.0700000000000003,-0.5,147.98,148.71,150.01,-0.7300000000000182,-2.030000000000001,-1.299999999999983,-1.1999999999999886,9.25,10.449999999999989,-1.549999999999983,8.25,9.799999999999983,-2.5,6.5,9.0
2016-06-24,149.02,149.61,150.63,-0.5900000000000034,-1.6099999999999852,-1.0199999999999818,139.97,141.81,143.88,-1.8400000000000034,-3.9099999999999966,-2.069999999999993,150.12,151.61,153.13,-1.490000000000009,-3.009999999999991,-1.5199999999999818,-2.6,-3.5,-4.0,0.8999999999999999,1.4,0.5,-11.65,-11.3,-10.75,-0.34999999999999964,-0.9000000000000004,-0.5500000000000007,-1.5,-1.5,-1.5,0.0,0.0,0.0,49.02,49.73,50.26,-0.7099999999999937,-1.2399999999999949,-0.5300000000000011,150.5,151.54,153.05,-1.039999999999992,-2.5500000000000114,-1.5100000000000193,-1.0999999999999943,9.050000000000011,10.150000000000006,-2.0,7.800000000000011,9.800000000000011,-2.5,6.75,9.25
2016-07-01,148.14,148.12,149.35,0.01999999999998181,-1.210000000000008,-1.2299999999999898,140.14,141.67,142.7,-1.5300000000000011,-2.5600000000000023,-1.0300000000000011,149.04,150.77,152.4,-1.7300000000000182,-3.3600000000000136,-1.6299999999999955,-2.4,-4.15,-4.55,1.7500000000000004,2.15,0.39999999999999947,-10.4,-10.6,-11.2,0.1999999999999993,0.7999999999999989,0.5999999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,48.28,48.97,49.54,-0.6899999999999977,-1.259999999999998,-0.5700000000000003,148.6,149.83,151.58,-1.2300000000000182,-2.980000000000018,-1.75,-0.9000000000000057,8.0,8.900000000000006,-2.6500000000000057,6.450000000000017,9.100000000000023,-3.0500000000000114,6.650000000000006,9.700000000000017
2016-07-08,143.43,144.22,146.53,-0.789999999999992,-3.0999999999999943,-2.3100000000000023,136.18,138.17,138.83,-1.9899999999999807,-2.6500000000000057,-0.660000000000025,145.68,147.67,149.63,-1.9899999999999807,-3.9499999999999886,-1.960000000000008,-3.75,-4.95,-4.6,1.2000000000000002,0.8499999999999996,-0.35000000000000053,-11.0,-11.0,-12.3,0.0,1.3000000000000007,1.3000000000000007,-1.5,-1.5,-1.5,0.0,0.0,0.0,46.15,46.85,47.47,-0.7000000000000028,-1.3200000000000003,-0.6199999999999974,143.49,145.79,147.85,-2.299999999999983,-4.359999999999985,-2.0600000000000023,-2.25,7.25,9.5,-3.4499999999999886,6.050000000000011,9.5,-3.0999999999999943,7.699999999999989,10.799999999999983
2016-07-15,139.41,139.87,141.37,-0.46000000000000796,-1.960000000000008,-1.5,130.56,132.57,133.67,-2.009999999999991,-3.109999999999985,-1.0999999999999943,142.16,144.47,146.67,-2.3100000000000023,-4.509999999999991,-2.1999999999999886,-4.25,-6.1,-6.8,1.8499999999999996,2.55,0.7000000000000002,-13.1,-13.4,-14.5,0.3000000000000007,1.4000000000000004,1.0999999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,45.59,46.32,46.96,-0.7299999999999969,-1.3699999999999974,-0.6400000000000006,141.28,143.64,145.98,-2.359999999999985,-4.699999999999989,-2.3400000000000034,-2.75,8.849999999999994,11.599999999999994,-4.599999999999994,7.300000000000011,11.900000000000006,-5.299999999999983,7.700000000000017,13.0
2016-07-22,134.9,136.59,138.26,-1.6899999999999977,-3.359999999999985,-1.6699999999999875,126.55,128.79,130.31,-2.239999999999995,-3.760000000000005,-1.5200000000000102,139.2,141.59,143.76,-2.390000000000015,-4.560000000000002,-2.1699999999999875,-5.8,-6.5,-7.0,0.7000000000000002,1.2000000000000002,0.5,-14.15,-14.3,-14.95,0.15000000000000036,0.7999999999999989,0.6499999999999986,-1.5,-1.5,-1.5,0.0,0.0,0.0,44.75,45.49,46.18,-0.740000000000002,-1.4299999999999997,-0.6899999999999977,137.9,140.5,142.93,-2.5999999999999943,-5.030000000000001,-2.430000000000007,-4.299999999999983,8.350000000000009,12.649999999999991,-5.0,7.800000000000011,12.800000000000011,-5.5,7.949999999999989,13.449999999999989
2016-07-29,126.19,128.79,130.48,-2.5999999999999943,-4.289999999999992,-1.6899999999999977,118.29,120.44,121.98,-2.1499999999999915,-3.6899999999999977,-1.5400000000000063,131.44,133.89,135.98,-2.4499999999999886,-4.539999999999992,-2.0900000000000034,-6.75,-6.6,-7.0,-0.15000000000000036,0.25,0.40000000000000036,-14.65,-14.95,-15.5,0.29999999999999893,0.8499999999999996,0.5500000000000007,-1.5,-1.5,-1.5,0.0,0.0,0.0,42.14,42.87,43.61,-0.7299999999999969,-1.4699999999999989,-0.740000000000002,129.8,132.65,135.16,-2.8499999999999943,-5.359999999999985,-2.509999999999991,-5.25,7.8999999999999915,13.149999999999991,-5.099999999999994,8.349999999999994,13.449999999999989,-5.5,8.499999999999986,13.999999999999986
2016-08-05,124.54,126.62,128.47,-2.0799999999999983,-3.9299999999999926,-1.8499999999999943,118.09,119.37,120.62,-1.2800000000000011,-2.530000000000001,-1.25,130.04,132.12,133.97,-2.0800000000000125,-3.930000000000007,-1.8499999999999943,-7.0,-7.0,-7.0,0.0,0.0,0.0,-13.45,-14.25,-14.85,0.8000000000000007,1.4000000000000004,0.5999999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,40.83,41.6,42.39,-0.7700000000000031,-1.5600000000000023,-0.7899999999999991,128.95,131.26,133.36,-2.3100000000000023,-4.410000000000025,-2.1000000000000227,-5.499999999999986,6.450000000000003,11.949999999999989,-5.5,7.25,12.75,-5.5,7.849999999999994,13.349999999999994
2016-08-12,131.77,133.17,134.64,-1.3999999999999773,-2.869999999999976,-1.4699999999999989,125.67,126.32,127.14,-0.6499999999999915,-1.4699999999999989,-0.8200000000000074,136.42,138.47,140.14,-2.0500000000000114,-3.719999999999999,-1.6699999999999875,-6.15,-6.8,-7.0,0.6499999999999995,0.8499999999999996,0.20000000000000018,-12.25,-13.65,-14.5,1.4000000000000004,2.25,0.8499999999999996,-1.5,-1.5,-1.5,0.0,0.0,0.0,43.1,43.83,44.58,-0.7299999999999969,-1.4799999999999969,-0.75,135.72,137.92,139.98,-2.1999999999999886,-4.259999999999991,-2.0600000000000023,-4.649999999999977,6.1000000000000085,10.749999999999986,-5.300000000000011,6.849999999999994,12.150000000000006,-5.5,7.499999999999986,12.999999999999986
2016-08-19,143.83,145.75,146.27,-1.9199999999999875,-2.4399999999999977,-0.5200000000000102,139.03,139.84,140.34,-0.8100000000000023,-1.3100000000000023,-0.5,149.18,150.99,152.44,-1.8100000000000023,-3.259999999999991,-1.4499999999999886,-6.85,-6.74,-7.67,-0.10999999999999943,0.8200000000000003,0.9299999999999997,-11.65,-12.65,-13.6,1.0,1.9499999999999993,0.9499999999999993,-1.5,-1.5,-1.5,0.0,0.0,0.0,47.17,47.83,48.52,-0.6599999999999966,-1.3500000000000014,-0.6900000000000048,148.92,150.77,152.55,-1.8500000000000227,-3.630000000000024,-1.7800000000000011,-5.349999999999994,4.800000000000011,10.150000000000006,-5.240000000000009,5.909999999999997,11.150000000000006,-6.1699999999999875,5.930000000000007,12.099999999999994
2016-08-26,143.71,145.24,145.78,-1.5300000000000011,-2.069999999999993,-0.539999999999992,140.01,140.35,140.7,-0.3400000000000034,-0.6899999999999977,-0.3499999999999943,149.71,151.3,152.65,-1.5900000000000034,-2.9399999999999977,-1.3499999999999943,-7.5,-7.56,-8.37,0.05999999999999961,0.8699999999999992,0.8099999999999996,-11.2,-12.45,-13.45,1.25,2.25,1.0,-1.5,-1.5,-1.5,0.0,0.0,0.0,47.38,48.0,48.65,-0.6199999999999974,-1.269999999999996,-0.6499999999999986,149.82,151.35,152.94,-1.5300000000000011,-3.1200000000000045,-1.5900000000000034,-6.0,3.700000000000017,9.700000000000017,-6.060000000000002,4.890000000000015,10.950000000000017,-6.8700000000000045,5.0800000000000125,11.950000000000017
2016-09-02,138.21,139.05,139.98,-0.8400000000000034,-1.7699999999999818,-0.9299999999999784,132.64,133.62,134.78,-0.9800000000000182,-2.140000000000015,-1.1599999999999966,143.74,145.37,147.16,-1.6299999999999955,-3.4199999999999875,-1.789999999999992,-7.02,-7.81,-8.55,0.79,1.5300000000000011,0.7400000000000011,-12.6,-13.25,-13.75,0.6500000000000004,1.1500000000000004,0.5,-1.5,-1.5,-1.37,0.0,-0.1299999999999999,-0.1299999999999999,45.13,45.75,46.36,-0.6199999999999974,-1.2299999999999969,-0.6099999999999994,143.18,144.76,146.44,-1.579999999999984,-3.259999999999991,-1.6800000000000068,-5.530000000000001,5.570000000000022,11.100000000000023,-6.319999999999993,5.430000000000007,11.75,-7.180000000000007,5.199999999999989,12.379999999999995
2016-09-09,139.91,139.75,141.4,0.1599999999999966,-1.490000000000009,-1.6500000000000057,133.36,134.2,135.35,-0.839999999999975,-1.9899999999999807,-1.1500000000000057,140.41,142.6,144.96,-2.1899999999999977,-4.550000000000011,-2.3600000000000136,-5.7,-7.65,-7.9,1.9500000000000002,2.2,0.25,-12.25,-13.2,-13.95,0.9499999999999993,1.6999999999999993,0.75,-5.2,-4.8,-4.34,-0.40000000000000036,-0.8600000000000003,-0.45999999999999996,45.96,46.58,47.22,-0.6199999999999974,-1.259999999999998,-0.6400000000000006,143.69,145.66,147.55,-1.9699999999999989,-3.8600000000000136,-1.8900000000000148,-0.5,6.549999999999983,7.049999999999983,-2.8499999999999943,5.550000000000011,8.400000000000006,-3.5600000000000023,6.050000000000011,9.610000000000014
2016-09-16,137.14,138.1,139.67,-0.960000000000008,-2.530000000000001,-1.5699999999999932,130.96,131.15,132.2,-0.18999999999999773,-1.2399999999999807,-1.049999999999983,136.28,138.65,140.59,-2.3700000000000045,-4.310000000000002,-1.9399999999999977,-5.87,-6.64,-6.89,0.7699999999999996,1.0199999999999996,0.25,-12.05,-13.6,-14.35,1.549999999999999,2.299999999999999,0.75,-6.73,-6.1,-5.97,-0.6300000000000008,-0.7600000000000007,-0.1299999999999999,44.34,44.92,45.59,-0.5799999999999983,-1.25,-0.6700000000000017,141.35,143.0,144.77,-1.6500000000000057,-3.420000000000016,-1.7700000000000102,0.8599999999999852,6.179999999999978,5.319999999999993,-0.5500000000000114,6.949999999999989,7.5,-0.9200000000000159,7.469999999999999,8.390000000000015
2016-09-23,137.31,138.53,139.84,-1.2199999999999989,-2.530000000000001,-1.3100000000000023,131.66,131.56,132.41,0.09999999999999432,-0.75,-0.8499999999999943,136.48,137.96,139.86,-1.4800000000000182,-3.380000000000024,-1.9000000000000057,-6.0,-6.18,-6.42,0.17999999999999972,0.41999999999999993,0.2400000000000002,-11.65,-13.15,-13.85,1.5,2.1999999999999993,0.6999999999999993,-6.83,-6.75,-6.4,-0.08000000000000007,-0.4299999999999997,-0.34999999999999964,44.58,45.15,45.78,-0.5700000000000003,-1.2000000000000028,-0.6300000000000026,141.8,142.99,144.42,-1.1899999999999977,-2.619999999999976,-1.4299999999999784,0.8300000000000125,5.650000000000006,4.819999999999993,0.5699999999999932,6.969999999999999,6.400000000000006,-0.020000000000010232,7.430000000000007,7.450000000000017
2016-09-30,143.58,143.19,143.55,0.3900000000000148,0.030000000000001137,-0.36000000000001364,136.61,136.62,137.71,-0.009999999999990905,-1.0999999999999943,-1.0900000000000034,140.43,142.62,144.63,-2.1899999999999977,-4.199999999999989,-2.009999999999991,-4.88,-6.43,-7.41,1.5499999999999998,2.5300000000000002,0.9800000000000004,-11.85,-13.0,-13.25,1.1500000000000004,1.4000000000000004,0.25,-8.03,-7.0,-6.33,-1.0299999999999994,-1.6999999999999993,-0.6699999999999999,46.74,47.32,47.9,-0.5799999999999983,-1.1599999999999966,-0.5799999999999983,147.76,148.54,149.65,-0.7800000000000011,-1.8900000000000148,-1.1100000000000136,3.1500000000000057,6.969999999999999,3.819999999999993,0.5699999999999932,6.569999999999993,6.0,-1.079999999999984,5.840000000000003,6.9199999999999875
2016-10-07,152.53,153.12,150.76,-0.5900000000000034,1.7700000000000102,2.3600000000000136,145.61,146.69,148.97,-1.079999999999984,-3.359999999999985,-2.280000000000001,150.71,152.91,154.61,-2.1999999999999886,-3.9000000000000057,-1.700000000000017,-6.03,-6.97,-10.56,0.9399999999999995,4.53,3.5900000000000007,-12.95,-13.4,-12.35,0.45000000000000107,-0.5999999999999996,-1.0500000000000007,-7.85,-7.19,-6.7,-0.6599999999999993,-1.1499999999999995,-0.4900000000000002,49.52,50.09,50.7,-0.5700000000000003,-1.1799999999999997,-0.6099999999999994,157.3,158.48,160.02,-1.1799999999999784,-2.719999999999999,-1.5400000000000205,1.8199999999999932,6.9199999999999875,5.099999999999994,0.21000000000000796,6.430000000000007,6.219999999999999,-3.8500000000000227,1.789999999999992,5.640000000000015
2016-10-14,153.48,154.5,152.98,-1.0200000000000102,0.5,1.5200000000000102,146.43,147.95,150.34,-1.5199999999999818,-3.9099999999999966,-2.390000000000015,151.71,153.88,156.43,-2.1699999999999875,-4.719999999999999,-2.5500000000000114,-6.5,-7.5,-10.56,1.0,4.0600000000000005,3.0600000000000005,-13.55,-14.05,-13.2,0.5,-0.3500000000000014,-0.8500000000000014,-8.28,-8.13,-7.12,-0.14999999999999858,-1.1599999999999993,-1.0100000000000007,50.62,51.07,51.6,-0.45000000000000284,-0.980000000000004,-0.5300000000000011,158.22,160.02,162.06,-1.8000000000000114,-3.8400000000000034,-2.039999999999992,1.7699999999999818,7.049999999999983,5.280000000000001,0.6200000000000045,6.550000000000011,5.930000000000007,-3.450000000000017,2.6399999999999864,6.090000000000003
2016-10-21,153.28,153.71,152.48,-0.4300000000000068,0.8000000000000114,1.2300000000000182,145.58,146.96,149.42,-1.3799999999999955,-3.839999999999975,-2.4599999999999795,150.48,152.46,155.1,-1.9800000000000182,-4.6200000000000045,-2.6399999999999864,-6.0,-7.7,-10.56,1.7000000000000002,4.5600000000000005,2.8600000000000003,-13.7,-14.45,-13.6,0.75,-0.09999999999999964,-0.8499999999999996,-8.81,-8.95,-7.94,0.1399999999999988,-0.8700000000000001,-1.009999999999999,50.62,50.97,51.49,-0.3500000000000014,-0.8700000000000045,-0.5200000000000031,156.92,158.9,161.07,-1.9800000000000182,-4.150000000000006,-2.1699999999999875,2.8000000000000114,7.699999999999989,4.899999999999977,1.25,6.75,5.5,-2.6200000000000045,3.0600000000000023,5.680000000000007
2016-10-28,151.57,151.64,151.54,-0.06999999999999318,0.030000000000001137,0.09999999999999432,143.17,144.34,147.01,-1.170000000000016,-3.8400000000000034,-2.6699999999999875,148.12,150.47,152.84,-2.3499999999999943,-4.719999999999999,-2.3700000000000045,-5.8,-7.6,-9.17,1.7999999999999998,3.37,1.5700000000000003,-14.2,-14.9,-13.7,0.7000000000000011,-0.5,-1.200000000000001,-9.25,-8.77,-7.88,-0.4800000000000004,-1.37,-0.8899999999999997,49.62,50.25,50.86,-0.6300000000000026,-1.240000000000002,-0.6099999999999994,156.13,157.82,159.69,-1.6899999999999977,-3.5600000000000023,-1.8700000000000045,3.4499999999999886,8.400000000000006,4.950000000000017,1.1699999999999875,7.299999999999983,6.1299999999999955,-1.3000000000000114,4.530000000000001,5.8300000000000125
2016-11-04,141.62,142.57,141.0,-0.9499999999999886,0.6200000000000045,1.5699999999999932,135.42,137.47,138.46,-2.0500000000000114,-3.0400000000000205,-0.9900000000000091,141.37,143.04,144.71,-1.6699999999999875,-3.3400000000000034,-1.670000000000016,-7.75,-8.25,-10.56,0.5,2.8100000000000005,2.3100000000000005,-13.95,-13.35,-13.1,-0.5999999999999996,-0.8499999999999996,-0.25,-8.0,-7.78,-6.85,-0.21999999999999975,-1.1500000000000004,-0.9300000000000006,45.52,46.11,46.71,-0.5899999999999963,-1.1899999999999977,-0.6000000000000014,147.35,148.91,150.43,-1.5600000000000023,-3.0800000000000125,-1.5200000000000102,0.25,6.200000000000017,5.950000000000017,-0.46999999999999886,5.099999999999994,5.569999999999993,-3.710000000000008,2.539999999999992,6.25
2016-11-11,138.0,138.99,137.1,-0.9900000000000091,0.9000000000000057,1.8900000000000148,131.7,134.34,135.66,-2.640000000000015,-3.960000000000008,-1.3199999999999932,137.15,139.16,141.16,-2.009999999999991,-4.009999999999991,-2.0,-7.0,-7.65,-10.56,0.6500000000000004,3.5600000000000005,2.91,-13.3,-12.3,-12.0,-1.0,-1.3000000000000007,-0.3000000000000007,-7.85,-7.48,-6.5,-0.3699999999999992,-1.3499999999999996,-0.9800000000000004,44.64,45.31,46.02,-0.6700000000000017,-1.3800000000000026,-0.7100000000000009,143.21,145.05,146.69,-1.8400000000000034,-3.4799999999999898,-1.6399999999999864,0.8499999999999943,6.300000000000011,5.450000000000017,-0.1699999999999875,4.650000000000006,4.819999999999993,-4.060000000000002,1.4399999999999977,5.5
2016-11-18,138.59,139.15,136.0,-0.5600000000000023,2.5900000000000034,3.1500000000000057,130.84,133.85,134.96,-3.009999999999991,-4.1200000000000045,-1.1100000000000136,135.39,138.38,140.24,-2.990000000000009,-4.850000000000023,-1.8600000000000136,-5.8,-6.55,-10.56,0.75,4.760000000000001,4.010000000000001,-13.55,-11.85,-11.6,-1.700000000000001,-1.950000000000001,-0.25,-9.0,-7.33,-6.33,-1.67,-2.67,-1.0,45.16,45.75,46.46,-0.5900000000000034,-1.3000000000000043,-0.7100000000000009,143.38,144.67,146.0,-1.289999999999992,-2.6200000000000045,-1.3300000000000125,3.200000000000017,7.75,4.549999999999983,0.7700000000000102,5.300000000000011,4.530000000000001,-4.240000000000009,1.039999999999992,5.280000000000001
2016-11-25,147.69,148.65,144.68,-0.960000000000008,3.009999999999991,3.969999999999999,138.94,142.15,143.49,-3.210000000000008,-4.550000000000011,-1.3400000000000034,143.34,146.52,148.18,-3.180000000000007,-4.840000000000003,-1.6599999999999966,-5.0,-5.5,-10.56,0.5,5.5600000000000005,5.0600000000000005,-13.75,-12.0,-11.75,-1.75,-2.0,-0.25,-9.35,-7.63,-7.06,-1.7199999999999998,-2.29,-0.5700000000000003,47.39,48.26,49.11,-0.8699999999999974,-1.7199999999999989,-0.8500000000000014,150.94,152.4,153.84,-1.460000000000008,-2.9000000000000057,-1.4399999999999977,4.349999999999994,8.75,4.400000000000006,2.1299999999999955,6.5,4.3700000000000045,-3.5,1.1899999999999977,4.689999999999998
2016-12-02,152.91,150.66,149.06,2.25,3.8499999999999943,1.5999999999999943,142.73,145.08,145.79,-2.3500000000000227,-3.0600000000000023,-0.7099999999999795,146.73,149.12,150.34,-2.390000000000015,-3.6100000000000136,-1.2199999999999989,-5.2,-8.54,-10.56,3.339999999999999,5.36,2.0200000000000014,-15.39,-14.11,-13.84,-1.2800000000000011,-1.5500000000000007,-0.2699999999999996,-11.39,-10.07,-9.29,-1.3200000000000003,-2.1000000000000014,-0.7800000000000011,48.9,49.81,50.68,-0.9100000000000037,-1.7800000000000011,-0.8699999999999974,157.05,158.3,159.42,-1.25,-2.369999999999976,-1.1199999999999761,6.180000000000007,10.180000000000007,4.0,1.539999999999992,5.579999999999984,4.039999999999992,-1.2800000000000011,3.2700000000000102,4.550000000000011
2016-12-09,159.13,155.06,155.2,4.069999999999993,3.930000000000007,-0.13999999999998636,148.43,150.68,151.49,-2.25,-3.0600000000000023,-0.8100000000000023,153.66,155.81,156.3,-2.1500000000000057,-2.640000000000015,-0.4900000000000091,-5.5,-10.56,-10.56,5.0600000000000005,5.0600000000000005,0.0,-16.2,-14.94,-14.27,-1.2599999999999998,-1.9299999999999997,-0.6699999999999999,-10.97,-9.81,-9.46,-1.1600000000000001,-1.5099999999999998,-0.34999999999999964,50.97,52.01,52.95,-1.0399999999999991,-1.980000000000004,-0.9400000000000048,163.53,165.1,166.11,-1.5699999999999932,-2.5800000000000125,-1.0100000000000193,5.469999999999999,10.699999999999989,5.22999999999999,-0.75,4.3799999999999955,5.1299999999999955,-1.1000000000000227,3.7099999999999795,4.810000000000002
